id,created_at,text,retweet_count,favorite_count
1004430115902652416,2018-06-06 18:29:35,RT @KimKardashian: I hope to continue this important work by working together with organizations who have been fighting this fight for much…,5166,0
1004430080611794944,2018-06-06 18:29:27,RT @KimKardashian: The phone call I just had with Alice will forever be one of my best memories. Telling her for the first time and hearing…,12465,0
1004342273071505408,2018-06-06 12:40:32,https://t.co/r2idQETRCQ,5154,26843
1004221826438844416,2018-06-06 04:41:55,https://t.co/bYVgnuMASB,1043,9735
1004193086321221633,2018-06-06 02:47:43,#1 in 83 countries 🙌🙌🙌  https://t.co/Z8FC9LPL7W,8969,60084
1002784133888688128,2018-06-02 05:29:03,I’ve never been about beef    I’m about love    lines were crossed and it’s not good for anyone    so this is dead now,29962,165287
1002638729259843585,2018-06-01 19:51:15,https://t.co/xYu7lH1rZ7,3483,22094
1002352319239839744,2018-06-01 00:53:10,"Download the @WAV_Media app https://t.co/HxSvFHiSrY  to watch the livestream of my album listening tonight in Jackson Hole, Wyoming 7PM MDT",6429,27043
999878225323999232,2018-05-25 05:02:00,New  Flacko 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/F3lAEVGX4A,20005,81057
999810956912836608,2018-05-25 00:34:42,gratitude and happiness best describe what my wife means to me. I’m deeply grateful and purely happy 😊,15586,146575
999777955894050816,2018-05-24 22:23:34,Daytona is the first project out of Wyoming.  I’m really proud of what we put together.   We’ve spent a year and a… https://t.co/rnQ2uXTSeE,9685,67883
998642370747887622,2018-05-21 19:11:09,before Edward Bernays Americans purchased things based off needs       There was a a time in the 20s when women did… https://t.co/FQMq29vChC,2767,17401
998642119123206144,2018-05-21 19:10:09,the century of self   https://t.co/JVvJby2TFq        It’s 4 hours long but you’ll get the gist in the first 20 minu… https://t.co/6h5mjB1qih,2676,15740
998641627328536578,2018-05-21 19:08:12,Google dopamine,5476,28046
998641541395636226,2018-05-21 19:07:51,there was a time when we completely operated without phones.  We're addicted to our phones.,31187,138351
998641417072271360,2018-05-21 19:07:22,Look at your phone as tool not an obligation.    Would you walk around with a hammer in your pocket?    You would p… https://t.co/U7lY1tRZXH,61387,238319
998615853896581120,2018-05-21 17:25:47,sometimes we all need hugs,125566,304841
997203474008846337,2018-05-17 19:53:30,"🤣🤣🤣
https://t.co/I8lcHB8gxf",2187,17141
996420605485314048,2018-05-15 16:02:39,for anyone whose tried to text or call me in the past 2 weeks   I got rid of that phone so I could focus on these albums,17476,157910
995406393891958784,2018-05-12 20:52:32,rules are structure for people who can’t carve their own path successfully,47960,171935
994679218356146176,2018-05-10 20:43:00,https://t.co/eUnzwhr72z      This is the greatest news      This is my favorite show     I’ve seen every episode at least 5 times each,32678,133184
993899071650676737,2018-05-08 17:02:59,free thinking is a super power,54852,206600
993562911560761344,2018-05-07 18:47:12,I’m hyper focused on the now,19289,90493
993232125796089856,2018-05-06 20:52:46,Childish Gambino - This is America     https://t.co/sknjKSgj8c,14214,72452
993231555328815105,2018-05-06 20:50:30,😂😂😂🔥🔥🔥 https://t.co/KmvxIwKkU6,7574,42070
993221454740185088,2018-05-06 20:10:22,we’re starting a Yeezy architecture arm called Yeezy home. We’re looking for architects and industrial designers wh… https://t.co/0DGrDZ9DEz,8795,75100
993212368225124353,2018-05-06 19:34:16,naps are awesome,181407,408809
992962234102857728,2018-05-06 03:00:19,All music coming out of Yeezy sound has to ride like the new Tesla   Yeezy sound is Tesla radio,7898,72212
992802186651316224,2018-05-05 16:24:21,take a walk outside.  Fresh air is healing,66862,253696
992515804989018112,2018-05-04 21:26:22,"In a moment of inspiration, energy and excitement I had posted this sketch and would like to acknowledge the true c… https://t.co/e6rRdA9Ae4",2228,23519
992515744381321216,2018-05-04 21:26:08,Today I learned that a newly hired designer on the Yeezy team presented work that was not of their own. This person… https://t.co/56QUEjfpA7,6434,71634
992476928346017792,2018-05-04 18:51:53,enjoy the present,38142,122660
992476137870606336,2018-05-04 18:48:45,if you’re in the way of your own life you’ll end up in the way of other people’s lives too,23880,97579
992404023197224960,2018-05-04 14:02:11,I can’t wait for electric planes.  Elon please hurry up with the ⚡️ jets😭,6001,59887
992398514603704320,2018-05-04 13:40:18,I can still feel the love,27904,150293
991561089291702274,2018-05-02 06:12:40,most fear is learned,28964,119637
991467468655755264,2018-05-02 00:00:39,"when the media masses and scholars talk about what started today. Here's a title ... 

the overground hell road",3738,28648
991466711583895553,2018-05-01 23:57:39,in school we need to learn how magic Johnson built his business not always about the past. Matter fact I've never e… https://t.co/pbEjTJeCgR,12026,63425
991466191536377858,2018-05-01 23:55:35,we are programmed to always talk and fight race issues. We need to update our conversation.,15542,70287
991466129821392896,2018-05-01 23:55:20,the universe has a plan. I knew that TMZ would be awesome.,3182,28021
991459083797413888,2018-05-01 23:27:20,we need to have open discussions and ideas on unsettled pain,7120,35208
991348957585358848,2018-05-01 16:09:44,https://t.co/Br5kIafXtG   Charlamagne interview also on YouTube,7631,30814
991348818053492736,2018-05-01 16:09:11,https://t.co/V7ZeBuufOB     Charlamagne interview,3159,15855
991192797435711488,2018-05-01 05:49:13,Making of ye vs the people        https://t.co/1xvft3175J,8067,43596
991117050289405952,2018-05-01 00:48:13,stop thinking about things for a long time without saying what you think,50543,165731
991059206655492096,2018-04-30 20:58:22,we're starting WORLD LOVE 1 right now the opposite of a WORLD WAR,16237,80130
991059037989978112,2018-04-30 20:57:42,Through speech it may be saying simply the word love at the end of a phone call or just saying much love.,2239,16880
991059006025220096,2018-04-30 20:57:34,"I feel it was heavy handed for me to tell people to tell people ""I love you""  I would ask that we show love how eve… https://t.co/3HX9nQOMzu",5907,37914
991056660650065920,2018-04-30 20:48:15,We are all great artists. I said something ego driven in the Charlamagne interview that I'd like to update. I said… https://t.co/vOcA8SE8du,4507,36050
991051930011975680,2018-04-30 20:29:27,https://t.co/sIVjyPJslJ,746,5755
991037236736024576,2018-04-30 19:31:04,love is infinite,32228,99760
991027869957603328,2018-04-30 18:53:51,Axel Vervoordt the globe,761,7373
991018904515301377,2018-04-30 18:18:13,we’re opening up the conversation to the psychologists sociologists and philosophers of the world and we're moving… https://t.co/AifFGXQd7f,15558,79853
991013645986418688,2018-04-30 17:57:20,"Yeezy is also food shelter communication education and now a VC 

we've invested in 3 companies since last week",2312,21898
991013625354579968,2018-04-30 17:57:15,There has never been a Disney or Apple of apparel and now there is. We are hiring the greatest technical and indust… https://t.co/ybClLIhfeH,2271,23618
991001280989442048,2018-04-30 17:08:11,Try to avoid repetition     do meetings in different places and at different times than the normal     break the normal,8291,55460
990819984749162496,2018-04-30 05:07:47,https://t.co/JAw0pMKGqb,1894,13894
990786763021955073,2018-04-30 02:55:46,https://t.co/R1BecN4mMf,1619,14419
990734224670867456,2018-04-29 23:27:00,I'm at Sci-arc and just learned about desalination   Looking at a project by Ashley Morgan Hastings   But I can't t… https://t.co/jXpDbJj9GE,1423,17456
990699431774244864,2018-04-29 21:08:45,There's a silent majority of people that have been silenced for too long,25145,120319
990698030939582464,2018-04-29 21:03:11,we're being starved and anyone who starts asking unpopular questions gets demonized. Only free thinkers can change the world,26618,121700
990697283174858752,2018-04-29 21:00:13,we’re in this so-called information age but we're starving for wisdom,18903,80962
990696647226146816,2018-04-29 20:57:41,we're dying to be ourselves,18567,66277
990695668174831616,2018-04-29 20:53:48,Or we’re dying because we've lost our inner child,6972,35271
990695427262500865,2018-04-29 20:52:50,or at least we're dying to be kids,4110,23612
990695360086532096,2018-04-29 20:52:34,We’re all kids,10637,45452
990695290301657090,2018-04-29 20:52:18,What would you do today if you are not afraid of the consequences of failure?,27561,104696
990695088685703169,2018-04-29 20:51:30,what makes kids so important to learn from psychologically is that they are not afraid to fail,5742,32268
990694237917233152,2018-04-29 20:48:07,Art is the escape hatch from oppression,6633,30804
990693938930401280,2018-04-29 20:46:55,Art is the threat to authority,9042,39847
990687143218462720,2018-04-29 20:19:55,energy is contagious,45927,126932
990611593699385344,2018-04-29 15:19:43,We can shape our future. I'm an optimist at my core. I know there will be harmony,12080,71159
990471537886019584,2018-04-29 06:03:11,Remove worry,38635,124038
990405067676135425,2018-04-29 01:39:03,"https://t.co/szDOyewQLK    

I'm posting this but not as a diss to J Cole. I love J Cole. I also love where Purp took his flow",11275,47911
990336500058406912,2018-04-28 21:06:35,today is the best day ever and tomorrow's going to be even better,47949,180595
990322711422423040,2018-04-28 20:11:48,Trust your feelings. Stop thinking so much,104692,269322
990278445992108032,2018-04-28 17:15:54,I've got a new challenge for everyone today. Pick somebody that you had an argument with that you think you hate ma… https://t.co/iIBFga66W3,50770,193197
990024126860423168,2018-04-28 00:25:20,Lift Yourself  https://t.co/shjFIROujA,25676,86765
989916597195173888,2018-04-27 17:18:03,"I'm going to drop a song with a verse that will bring Ebro the closure he's been seeking 

The bars 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥… https://t.co/QucTixF8g6",14980,105929
989897228511670272,2018-04-27 16:01:05,I haven't done enough research on conservatives to call myself or be called one. I'm just refusing to be enslaved by monolithic thought.,28121,196251
989644613559369729,2018-04-26 23:17:17,Artist transform tragedy into beauty,16539,70291
989627142014025729,2018-04-26 22:07:51,spread love. Put more love into the universe.,43403,129883
989571974018973697,2018-04-26 18:28:38,we are more worried about what we can lose than what we feel,43072,134564
989571189713518594,2018-04-26 18:25:31,it's really cool to say I hate you. But it's not cool to say I love you. Love has a stigma,17964,83601
989562129496731648,2018-04-26 17:49:31,"Instead of doing what you feel 
you just do what other people think you should do",15962,64299
989562041324089344,2018-04-26 17:49:10,Your conscience should allow a physical manifestation of your subconscious but right now most peoples conscious is… https://t.co/MpCqvUdK9E,21872,88413
989556813849739264,2018-04-26 17:28:24,try telling people you love them it actually feels weird at first. We're really good at hating each other. We have… https://t.co/bqNmzbhH1o,57899,205917
989555920186228736,2018-04-26 17:24:51,the concept of loving people has a stigma,6095,33094
989554923074240512,2018-04-26 17:20:53,my friend said he texted all his friends this morning and said I love you,3581,34401
989554444990738432,2018-04-26 17:18:59,John Legend new single on line now 😂,5619,60087
989554372043460608,2018-04-26 17:18:41,This is year one. We can't ad empathy to MAGA by hating. We can only ad empathy with love and time and truly hearing all sides,6684,44490
989554344457453568,2018-04-26 17:18:35,I really appreciate this dialogue with John Legend because I'm actually very empathetic. Im still the kid from the… https://t.co/ybUZfYAFBR,3658,36866
989549960436699136,2018-04-26 17:01:10,if you feel something don't let peer pressure manipulate you,30305,122305
989548514186178560,2018-04-26 16:55:25,I tweeted the John text to show that there are people around me that disagree with me and voice their opinion. I re… https://t.co/TRiNcu5i3f,13889,106200
989533251059437569,2018-04-26 15:54:46,People usually don't agree with people who don't agree with them,30470,115714
989526297758978048,2018-04-26 15:27:08,The world is our family,8578,47758
989525041669787649,2018-04-26 15:22:09,just think of someone you hate and try saying even to yourself that you love that person.,9767,51135
989524525241982980,2018-04-26 15:20:05,Though hate is a similar emotion to love. Hate is not the answer.  Love is.,13711,61461
989281218653966336,2018-04-25 23:13:17,that's the last tweet of the day. I did that one for my god-brother Puff.  Now ima go watch the Cavs.,6207,67655
989275379889094658,2018-04-25 22:50:05,2 of my favorite people,2361,30918
989272340432240641,2018-04-25 22:38:00,Obama was in office for eight years and nothing in Chicago changed.,82962,290466
989272266377609216,2018-04-25 22:37:42,Claudio will be awesome when me and Chance build new homes in Chicago,4016,37428
989269268708511745,2018-04-25 22:25:48,Claudio Silverstein is a free thinker,1552,18586
989268601851920384,2018-04-25 22:23:09,Love is the most powerful force in the universe,59974,171343
989268464392011776,2018-04-25 22:22:36,let's move in love not fear,19957,73373
989257175322144768,2018-04-25 21:37:44,And any fan of me wants Ye to be Ye even when they don't agree because I represent the fact that they can be themse… https://t.co/uxw3cXH2GU,25757,130927
989257137531506688,2018-04-25 21:37:35,"whenever someone mentions the word ""fan"" to me it's super manipulative. It's like ""don't do or say this because of… https://t.co/89qWyRvoGh",13063,84126
989246183896858624,2018-04-25 20:54:04,I want to see a tour with Nikki Minaj and Cardi B,39672,199700
989244800409862144,2018-04-25 20:48:34,I'd like to meet with Tim Cook. I got some ideas,4277,42341
989241138107236352,2018-04-25 20:34:01,need Hype Williams for Nas movie,2689,22427
989238679058038784,2018-04-25 20:24:14,I'm sitting with Lucian discussing the future of the music industry. Lets bring in David Joseph and Frank Bridgman and Olivier Nusse.,1232,13827
989238637765083136,2018-04-25 20:24:05,I'd like Scooter Braun to be a part of this new platform we're creating. Scooter is a genius.  He's more than a man… https://t.co/9DYEiMwxcy,2205,26699
989227852162785280,2018-04-25 19:41:13,I'm so happy to hear that Peter Thiel would like to take a meeting. I feel very optimistic about the future.,4002,34846
989217091541549056,2018-04-25 18:58:28,I need to meet with Larry from google,3164,27777
989215788211949568,2018-04-25 18:53:17,Google supports YEEZY in ending violence in Chicago to start with,4038,39949
989214823320727552,2018-04-25 18:49:27,we'd be a strategic investor. Not just a VC,1372,14957
989211363166711808,2018-04-25 18:35:42,I'm 40 years old and I'm just now becoming my parents child.,5160,57552
989197113648037888,2018-04-25 17:39:04,I’m nice at ping pong,63880,201824
989193123065561089,2018-04-25 17:23:13,Kids See Ghost short film will be shot by Dexter Navy,6603,45105
989192498307219456,2018-04-25 17:20:44,my wife just called me and she wanted me to make this clear to everyone. I don't agree with everything Trump does.… https://t.co/CuUkTnXRYG,59984,353778
989189213202477057,2018-04-25 17:07:41,Yeezy VC invests in and develops food clothing shelter and communications,2016,19767
989184954310410240,2018-04-25 16:50:45,burn that excel spread sheet 🔥😂,6617,33245
989184815340535808,2018-04-25 16:50:12,decentralize,10346,39720
989184405187973120,2018-04-25 16:48:35,fear takes strategy   Unlearn linear thinking   Hit you with these zig zag thoughts,5878,28804
989181787485028353,2018-04-25 16:38:10,no race religion region or political party can argue with the power of love,19100,78668
989181710787989504,2018-04-25 16:37:52,When my daughter acts out she actually says afterwards I just want to hear you say I love you more.,6265,56275
989181692614098944,2018-04-25 16:37:48,"I said express love more because we have love but we don't express it.  My friend Tmills will always say ""I love yo… https://t.co/tgFiUU8ptA",9728,56019
989181401223249921,2018-04-25 16:36:38,with love I am invincible. Truth is subjective but love is the most powerful force in the world and the world needs to express more of it.,17009,53155
989180231930925056,2018-04-25 16:32:00,And also I'm all the way out the sunken place. And I'm not scared anymore. I'm not scared of the media. I'm not sca… https://t.co/myRrSGkQL6,15993,94788
989180180659777536,2018-04-25 16:31:47,"I love when people have their own ideas. You don't have to be allowed anymore. Just be. 

Love who you want to love… https://t.co/g8brHi6tkX",12227,58167
989179949851463681,2018-04-25 16:30:52,If your friend jumps off the bridge you don't have to do the same. Ye being Ye is a fight for you to be you. For pe… https://t.co/jEtRk4Z9sC,7271,49222
989179757651574784,2018-04-25 16:30:06,You don't have to agree with trump but the mob can't make me not love him. We are both dragon energy. He is my brot… https://t.co/jy5FzoNYwg,79595,326501
989177694309859328,2018-04-25 16:21:55,Free thinkers don't fear retaliation for your thoughts.  The traditional thinkers are only using thoughts and words… https://t.co/ShRW1lE3sA,27404,99403
989173553852366849,2018-04-25 16:05:27,Rocky we gotta release our songs ASAP,51287,201962
989171941998149637,2018-04-25 15:59:03,I'm turn the Grammys into the Yammys,16539,82131
989168789378842624,2018-04-25 15:46:31,Trav we gotta drop the track with me you and Uzi this week bro. Let's gooooooooooooooooooooooooo🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,73543,220196
989165838803517440,2018-04-25 15:34:48,I leave my emojis bart Simpson color,28296,151039
989163923378094081,2018-04-25 15:27:11,I'm used to the heat of independent thoughts,5577,31115
989162213603557376,2018-04-25 15:20:24,yes I said we. We the people like my brother Q Tip said on the final Tribe album that should have won the Grammy,3700,25897
989162018664935424,2018-04-25 15:19:37,when we become president we have to change the name of the plane from Air Force one to Yeezy force one ☝️,18031,78139
989160136798228480,2018-04-25 15:12:08,the Charlamagne interview just got an offer on 10 million. Yo @cthagod should we hold off for a hundred million???… https://t.co/i7XnvJezjB,6585,42165
989158715868643329,2018-04-25 15:06:30,adidas have been great partners and they've let Yeezy be Yeezy.  This could've never happened at Nike,11057,71268
989158555855896576,2018-04-25 15:05:52,the Yeezy 700 is adidas most requested shoe,3390,28173
989158083203973120,2018-04-25 15:03:59,the desert rat 500 sold 250 thousand in one hour on Coachella weekend.  Please do not try to play Yeezy or anyone w… https://t.co/KP5FhwrMZh,5500,29425
989157843214286848,2018-04-25 15:03:02,the Yeezy 350s sell 400 thousand pair in four hours. Only thing close to this is the iPhone.,5831,32000
989154899140096000,2018-04-25 14:51:20,let’s be like water 😂,4383,23874
989154809398706177,2018-04-25 14:50:58,oh and Ebro I love you. Ima let you finish but the Charlamagne interview is one of the best interviews of all time. 😂,6414,37783
989153701095915522,2018-04-25 14:46:34,now can I get back to my positive vibes 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,10875,50037
989153539015434241,2018-04-25 14:45:55,People magazine. Watch how you speak my name. You would love a pair of Yeezys.  Don't play yourself.,14542,80288
989153474242752515,2018-04-25 14:45:40,Harvey Levin of TMZ your hearing from your future president. Let's be friends. Please never use the word erratic to… https://t.co/BV82UVOSPL,7356,45021
989152639031001088,2018-04-25 14:42:21,I follow the shade room.  Please never try to play Ye.,5204,29057
989152533259022337,2018-04-25 14:41:56,I am this generations Ford Hughes Jobs Disney,6632,33776
989151947218345987,2018-04-25 14:39:36,We will reach the prices I've promised,3225,24473
989151925080752129,2018-04-25 14:39:31,there's been a lot of fake news so I just wanted to give you the facts. Yeezy will become the biggest apparel compa… https://t.co/EQEGi2DSGy,7035,51088
989151098324697088,2018-04-25 14:36:14,I am currently the single highest paid person in footwear. That means I make more money on shoes than Michael Jordan.,15557,81119
989150253185052674,2018-04-25 14:32:52,We have 160 positions to fill by the end of the year. Yeezy will hit a billion dollars this year. It is the 2nd fas… https://t.co/WM6hGLBNKG,8326,66170
989150208595406849,2018-04-25 14:32:41,yes I got rid of my last lawyer why? Because he wouldn't come to work full time. I also asked my last manager to co… https://t.co/cf3z7aEmXa,2868,26228
989142351321874432,2018-04-25 14:01:28,"I'm nobody's ""client""",7301,53765
989142253468708864,2018-04-25 14:01:05,I no longer have a manager. I can't be managed,50949,228488
988989883849961472,2018-04-25 03:55:37,spread love,47592,119474
988984329295441921,2018-04-25 03:33:33,2024,33256,151826
988813591582134272,2018-04-24 16:15:06,never a master. Always a student.,51431,183031
988798056798670851,2018-04-24 15:13:22,to be great is to be misunderstood,49038,145738
988795997869391873,2018-04-24 15:05:11,"dragon 🐉 energy 
Natural born leaders
Very instinctive 
Great foresight",7968,45953
988648873999548416,2018-04-24 05:20:34,you can say anything as long as you put the right emoji next to it.,72478,252793
988572877539569665,2018-04-24 00:18:35,If your foresight is incredible   Stay stubborn to your vision,17083,68448
988571191651713024,2018-04-24 00:11:53,I’ve always had a desire to do things people wouldn’t even think to do,24265,99199
988542088747745280,2018-04-23 22:16:14,everyone should be their own biggest fan,116550,293843
988471442739159040,2018-04-23 17:35:31,even Prince once had an access pass,3628,33871
988463014423609345,2018-04-23 17:02:02,life is more exciting than the movies,15604,70067
988461387851550725,2018-04-23 16:55:34,Donald Glover is a free thinker,48024,237603
988456293248581632,2018-04-23 16:35:19,I feel like im 18 year old again when I make beats for Nas,18026,137722
988456198599929856,2018-04-23 16:34:57,new ideas will no longer be condemned by the masses. We are on the frontier of massive change. Starting from breaki… https://t.co/5GKQ5T7JPn,21558,89985
988430865511301121,2018-04-23 14:54:17,we're evolving at warp speed,9324,52955
988241119166185472,2018-04-23 02:20:18,This is the funnest car I’ve ever driven,5407,65244
988240316942630912,2018-04-23 02:17:06,I'm super chaaaaaarged.  Bout to take this whole thing to mars,14386,81038
988239755862097921,2018-04-23 02:14:53,I heard these are really good for the environment 🙏,3189,34695
988239336788279296,2018-04-23 02:13:13,I really love my Tesla. I'm in the future. Thank you Elon.,26928,236900
988199197781323776,2018-04-22 23:33:43,Nas June 15th,48733,164542
988199097554296832,2018-04-22 23:33:19,I'm hand producing all the albums I tweeted about. Been chopping samples from the sunken place 😂Pusha May 25th My a… https://t.co/Ix37c3LVYW,33609,139009
988166120984072192,2018-04-22 21:22:17,practice pure love,54402,124428
988165564257390592,2018-04-22 21:20:04,It’s no more baring people because they have different ideas.,5423,31286
988128753430638592,2018-04-22 18:53:48,self victimization is a disease,76533,222707
988128539231711237,2018-04-22 18:52:56,there was a time when slavery was the trend and apparently that time is still upon us. But now it's a mentality.,18211,74628
988127125545799680,2018-04-22 18:47:19,People respect people for following the general  trend and consensus,11078,47090
988126599408107520,2018-04-22 18:45:14,We live in a time where people don’t respect people for being themselves,79068,208608
988126492608495616,2018-04-22 18:44:48,Constantly bringing up the past keeps you stuck there,125352,304010
988122922936975360,2018-04-22 18:30:37,The thought police want to suppress freedom of thought,17076,71232
988122800459104256,2018-04-22 18:30:08,we have freedom of speech but not freedom of thought,31568,120679
988122682766970880,2018-04-22 18:29:40,People demonize people and then they demonize anybody who sees anything positive in someone whose been demonized,18637,70394
988121796611260416,2018-04-22 18:26:09,The psychological zombie effect,4129,24495
988121708593725440,2018-04-22 18:25:48,Demonization has metastasized,3861,24552
988100831307223040,2018-04-22 17:02:50,the blinders are off,6405,36136
988055697983066112,2018-04-22 14:03:30,question everything,65617,179206
987737044263682050,2018-04-21 16:57:17,The more people contribute to real time global consciousness the faster we evolve,13264,62517
987728334971850753,2018-04-21 16:22:40,get past the past,101023,234392
987727961477472257,2018-04-21 16:21:11,be fearless. Express what you feel not what you've been programmed to think.,56717,150749
987704734399188992,2018-04-21 14:48:54,live in love not in fear,61485,151615
987699874362675201,2018-04-21 14:29:35,I don't subscribe the term and concept of God fearing.  That's a dated mentality that was used to control people. W… https://t.co/JLe987Uc1k,20190,93826
987698250093215745,2018-04-21 14:23:08,only free thinkers,14207,61270
987696355341553665,2018-04-21 14:15:36,I love the way Candace Owens thinks,21559,87922
987422543849013248,2018-04-20 20:07:34,the world is our office,10839,53031
987422322301722624,2018-04-20 20:06:41,Yeezy is based in Calabasas but will also be setting up offices in New York London and Wyoming,6473,61749
987420889258967040,2018-04-20 20:01:00,style is genderless,59018,199060
987417308124475392,2018-04-20 19:46:46,strive for universal consciousness not segregated consciousness,10489,44246
987413820447473665,2018-04-20 19:32:54,everything is so planned these days. People appreciate spontaneity and honesty.,28128,108392
987411753423130625,2018-04-20 19:24:41,iterations of ideas are how culture evolves.,5085,28381
987411705599746048,2018-04-20 19:24:30,sharing is community holding information is capitalism,8891,44967
987411655721021440,2018-04-20 19:24:18,images are limitless and words aren't. Words are defined,7886,35181
987411453131943936,2018-04-20 19:23:30,I don’t believe in horizontal hierarchy. If you build a ladder too high it’s actually most dangerous for the people at the top.,6277,35165
987399001929539584,2018-04-20 18:34:01,all you have to be is yourself,105013,236107
987382621788237824,2018-04-20 17:28:56,I need a water proof silk nylon as soon as possible.,4285,34294
987382297182654464,2018-04-20 17:27:38,people are celebrating real ideas and vibe. Not just hype,10392,52650
987381246761160705,2018-04-20 17:23:28,we need to Aman Giri the world,2216,18119
987099567119261696,2018-04-19 22:44:10,the beauty is in the imperfection(s),51239,135677
987069631696289792,2018-04-19 20:45:13,Pusha T May 25th,34454,124369
987069464687489024,2018-04-19 20:44:33,Teyana Taylor June 22nd,18494,79136
987052001023279104,2018-04-19 19:35:10,it's called Kids See Ghost. That's the name of our group,51914,178072
987051337782181889,2018-04-19 19:32:32,me and Cudi album June 8th,231449,512774
987049937434112000,2018-04-19 19:26:58,June 1st,102835,250837
987049500177920000,2018-04-19 19:25:13,my album is 7 songs,89217,281260
987018557660717056,2018-04-19 17:22:16,it's not where you take things from.  It's where you take them to,35780,113318
986979473496002560,2018-04-19 14:46:58,we're all servants,17529,77019
986976721680285696,2018-04-19 14:36:02,today will be the greatest day so far. Life keeps getting better and better.,60039,183254
986759302311395328,2018-04-19 00:12:05,if you wanna see the true character of person watch the way they treat someone who can't do anything for them.,222432,503721
986756823981015040,2018-04-19 00:02:14,truth is my goal. Controversy is my gym. I'll do a hundred reps of controversy for a 6 pack of truth,35324,156051
986687322140721152,2018-04-18 19:26:04,don't trade your authenticity for approval,162266,338880
986647008176881664,2018-04-18 16:45:52,let's be less concerned with ownership of ideas. It is important that ideas see the light of day even if you don't… https://t.co/Dj2iqElo8O,22103,107954
986646262446305281,2018-04-18 16:42:54,"I find myself getting stuck in the idea of originality and letting my ego push me to say things like ""this person s… https://t.co/uxO7nLJnzn",18786,119557
986641122381344768,2018-04-18 16:22:29,Cars have four wheels. Hoodies have hoods. It's amusing to me when some one says this is an original hoodie. Bro... it's a hoodie 🤷‍♂️,22314,112060
986640217904852993,2018-04-18 16:18:53,too much emphasis is put on originality. Feel free to take ideas and update them at your will all great artist take and update.,28012,118115
986629658211844097,2018-04-18 15:36:55,There's love stories.  Pain happiness. It's 3 dementional. There's taste touch sound. It's the most entertaining fo… https://t.co/KmVz4qGO1h,16645,70986
986629639874297856,2018-04-18 15:36:51,Be here now. Be in the moment. The now is the greatest moment of our lives and it just keeps getting better. The ba… https://t.co/hjW0wl1JLU,129729,311912
986626607421898752,2018-04-18 15:24:48,me and my friend Anthony Schiller always ask questions about time. Is time linear? I recently did an interview wher… https://t.co/H3bzYZIPQi,12463,59188
986625837330923520,2018-04-18 15:21:44,"I will work on this ""book"" when I feel it. When We sit still in the mornings We get hit with so many ideas and so m… https://t.co/SB0cuEwTm5",10771,70000
986625627364077568,2018-04-18 15:20:54,oh by the way this is my book that I'm writing in real time. No publisher or publicist will tell me what to put whe… https://t.co/5ZozwEfqv3,14040,93186
986625491242172419,2018-04-18 15:20:22,everyone will say he needs to learn how to act. At home parental acting classes are one of the first steps to us lo… https://t.co/WUqu4QHsbO,8458,41108
986625468148269056,2018-04-18 15:20:16,"in life, we are all trained actors. When we're born we're ourselves and then one of the first things we're thought… https://t.co/b0b5NgrGxT",10940,49785
986624649311088642,2018-04-18 15:17:01,just stop lying about shit. Just stop lying.,120597,238689
986624497301127169,2018-04-18 15:16:25,You will be a drop of water with the ocean as your army. If you move out of fear than your on your own. Then it's j… https://t.co/2nPREd4e5M,9557,42843
986624438106865664,2018-04-18 15:16:11,I don't believe in the concept of an enemy. We have been conditioned to always be in competition. Stop looking for… https://t.co/rsJxZGEMfQ,68359,204083
986624114579333120,2018-04-18 15:14:54,Don't follow crowds. Follow the innate feelings inside of you. Do what you feel not what you think. Thoughts have b… https://t.co/pLnhteIyGP,62818,172271
986621201920356352,2018-04-18 15:03:19,You have the best ideas. Other people's opinions are usually more  distractive than informative. Follow your own vi… https://t.co/wgQ0ElzjBm,83928,233063
986621133976887296,2018-04-18 15:03:03,when you first wake up don't hop right on the phone or the internet or even speak to anyone for even up to an hour… https://t.co/7ZRIe8oL5f,91149,341525
986397252536041472,2018-04-18 00:13:26,trend is always late,33677,130763
986318237116915715,2018-04-17 18:59:27,be transparent as possible. Stop setting plays. Stop playing chess with life. Make decisions based on love not fear.,114481,278223
986317567173197829,2018-04-17 18:56:47,Fear often causes people to be manipulative,47731,144504
986316732905283584,2018-04-17 18:53:28,everything you do in life stems from either fear or love,97787,237725
986303548664307712,2018-04-17 18:01:05,Sometimes you have to get rid of everything,116988,256801
986303453763899392,2018-04-17 18:00:42,distraction is the enemy of vision,95709,208273
986302853047308288,2018-04-17 17:58:19,try to avoid any contractual situation where you are held back from your ideas,37723,136307
986302193715294208,2018-04-17 17:55:42,You have to protect your ability to create at all cost,71323,206941
986302131106975749,2018-04-17 17:55:27,As a creative your ideas are your strongest form of currency,57324,166447
